batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:20.259,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184253-c2-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-0/4BA380C7.xmi
1,00:00:13.616,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184253-c2-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-1/29567746.xmi
2,00:00:12.590,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184253-c2-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-2/4A467B53.xmi
3,00:00:12.608,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184253-c2-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-3/387AEF0D.xmi
4,00:00:12.479,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184253-c2-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-4/175FEF84.xmi
5,00:00:12.399,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184253-c2-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-5/076DA39D.xmi
6,00:00:12.407,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184253-c2-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-6/76B224AF.xmi
7,00:00:12.367,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184253-c2-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-7/76CAD36A.xmi
8,00:00:12.414,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184253-c2-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-8/4B6D4BB3.xmi
9,00:00:12.520,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184253-c2-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-27-args.mopt-matching-henshin/batch-9/4F438E54.xmi
