batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:31.065,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184324-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-18-args.mopt-matching-henshin/batch-0/345CF395.xmi
1,00:00:22.469,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184324-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-18-args.mopt-matching-henshin/batch-1/58A6ADC7.xmi
2,00:00:21.766,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184324-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-18-args.mopt-matching-henshin/batch-2/4E6E77BC.xmi
3,00:00:21.737,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184324-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-18-args.mopt-matching-henshin/batch-3/2E93C071.xmi
4,00:00:21.799,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184324-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-18-args.mopt-matching-henshin/batch-4/0D882442.xmi
5,00:00:21.680,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184324-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-18-args.mopt-matching-henshin/batch-5/76F2644D.xmi
6,00:00:21.742,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184324-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-18-args.mopt-matching-henshin/batch-6/28A6B9F3.xmi
7,00:00:21.816,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184324-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-18-args.mopt-matching-henshin/batch-7/1E741C18.xmi
8,00:00:21.752,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184324-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-18-args.mopt-matching-henshin/batch-8/238E0CD8.xmi
9,00:00:21.870,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-184324-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-2-Members-PAF-size-18-args.mopt-matching-henshin/batch-9/79EAC35F.xmi
