batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:21.345,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183911-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-18-args.mopt-matching-henshin/batch-0/655523DD.xmi
1,00:00:15.390,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183911-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-18-args.mopt-matching-henshin/batch-1/52E4D3AC.xmi
2,00:00:17.000,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183911-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-18-args.mopt-matching-henshin/batch-2/7D7F2670.xmi
3,00:00:17.583,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183911-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-18-args.mopt-matching-henshin/batch-3/72FB4EE9.xmi
4,00:00:17.754,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183911-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-18-args.mopt-matching-henshin/batch-4/239FEBC1.xmi
5,00:00:18.349,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183911-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-18-args.mopt-matching-henshin/batch-5/23B1CF74.xmi
6,00:00:18.097,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183911-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-18-args.mopt-matching-henshin/batch-6/07F651F2.xmi
7,00:00:14.203,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183911-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-18-args.mopt-matching-henshin/batch-7/2253D3C4.xmi
8,00:00:13.893,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183911-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-18-args.mopt-matching-henshin/batch-8/4EE97423.xmi
9,00:00:13.695,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183911-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-18-args.mopt-matching-henshin/batch-9/0DAA6423.xmi
