batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:26.064,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/290AEB20.xmi
1,00:00:21.816,-1.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/7FA8BFE4.xmi
1,00:00:21.816,-2.0,2.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/70028D75.xmi
2,00:00:21.514,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/7A4829F6.xmi
3,00:00:22.099,-1.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/28B2175A.xmi
3,00:00:22.099,-2.0,2.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/6241C7E3.xmi
4,00:00:24.626,-1.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/4E5D78CC.xmi
4,00:00:24.626,-2.0,2.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/793BA5C2.xmi
5,00:00:26.241,-2.0,2.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/4F515C5B.xmi
5,00:00:26.241,-1.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/1914D2A5.xmi
6,00:00:27.138,-1.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/0AD10C75.xmi
6,00:00:27.138,-2.0,2.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/2FD851BC.xmi
7,00:00:24.555,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/2A936A3B.xmi
8,00:00:22.269,-1.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/5BF7BCEB.xmi
8,00:00:22.269,-2.0,2.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/5DEF0539.xmi
9,00:00:22.246,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/37EF8235.xmi
