batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:16.595,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183530-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/5B4D25E7.xmi
1,00:00:12.069,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183530-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/1529CAE6.xmi
2,00:00:10.804,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183530-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/18B06B9D.xmi
3,00:00:10.898,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183530-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/31704D83.xmi
4,00:00:10.820,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183530-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/75CA2374.xmi
5,00:00:10.793,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183530-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/47461312.xmi
6,00:00:10.768,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183530-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/0E23FB71.xmi
7,00:00:10.813,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183530-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/6CF68918.xmi
8,00:00:10.790,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183530-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/5926F113.xmi
9,00:00:10.884,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183530-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/645BF751.xmi
