batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:17.433,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/655523DD.xmi
1,00:00:12.072,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/36DAEDFF.xmi
2,00:00:11.089,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/075AC147.xmi
3,00:00:11.047,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/6BEBAA31.xmi
4,00:00:11.371,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/3BC6F481.xmi
5,00:00:11.279,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/13287B82.xmi
6,00:00:11.344,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/10F03731.xmi
7,00:00:11.871,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/23270E1F.xmi
8,00:00:12.429,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/486AD9ED.xmi
9,00:00:12.909,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183809-c2-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-1-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/16D37714.xmi
