batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:27.564,-0.0,0.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-0/16ADE133.xmi
0,00:00:27.564,-2.0,2.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-0/22D9BC14.xmi
0,00:00:27.564,-1.0,1.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-0/76464795.xmi
1,00:00:22.254,-0.0,0.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-1/19AC514D.xmi
1,00:00:22.254,-2.0,2.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-1/6F966EA0.xmi
1,00:00:22.254,-1.0,1.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-1/6F32D882.xmi
2,00:00:20.203,-0.0,0.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-2/4A0ED560.xmi
2,00:00:20.203,-2.0,2.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-2/488751FE.xmi
2,00:00:20.203,-1.0,1.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-2/00DDE851.xmi
3,00:00:20.224,-0.0,0.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-3/5AFB00E6.xmi
3,00:00:20.224,-2.0,2.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-3/0631B23F.xmi
3,00:00:20.224,-1.0,1.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-3/47C7433B.xmi
4,00:00:20.160,-0.0,0.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-4/376F1EA7.xmi
4,00:00:20.160,-2.0,2.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-4/285F01B1.xmi
4,00:00:20.160,-1.0,1.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-4/272D1E3B.xmi
5,00:00:20.121,-0.0,0.0,3,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183702-c2-argumentation-framework-argmatsat-PF-Tree-12-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-5/23AE54AA.xmi
